,Date,Open,High,Low,Close,Adj Close,Volume
1929,2017-08-23,7381.7001953125,7394.5,7360.2998046875,7382.7001953125,7382.7001953125,593602900
1930,2017-08-24,7382.7001953125,7437.89990234375,7382.2001953125,7407.10009765625,7407.10009765625,734674100
1931,2017-08-25,7407.10009765625,7439.5,7401.5,7401.5,7401.5,498099600
1932,2017-08-29,7401.5,7401.60009765625,7289.2001953125,7337.39990234375,7337.39990234375,734574500
1933,2017-08-30,7337.39990234375,7381.2998046875,7337.39990234375,7365.2998046875,7365.2998046875,666133700
1934,2017-08-31,7365.2998046875,7443.7001953125,7365.0,7430.60009765625,7430.60009765625,761338600
1935,2017-09-01,7430.60009765625,7460.5,7430.10009765625,7438.5,7438.5,536515100
1936,2017-09-04,7438.5,7438.5,7404.10009765625,7411.5,7411.5,389133300
1937,2017-09-05,7411.5,7437.5,7369.60009765625,7372.89990234375,7372.89990234375,541337100
1938,2017-09-06,7372.89990234375,7372.89990234375,7322.39990234375,7354.10009765625,7354.10009765625,676234700
1939,2017-09-07,7354.10009765625,7412.7001953125,7348.39990234375,7397.0,7397.0,643758300
1940,2017-09-08,7397.0,7397.0,7358.39990234375,7377.60009765625,7377.60009765625,600535800
1941,2017-09-11,7377.60009765625,7434.10009765625,7377.60009765625,7413.60009765625,7413.60009765625,614926800
1942,2017-09-12,7413.60009765625,7435.7998046875,7387.0,7400.7001953125,7400.7001953125,745693800
1943,2017-09-13,7400.7001953125,7401.2998046875,7336.2001953125,7379.7001953125,7379.7001953125,844049500
1944,2017-09-14,7379.7001953125,7390.7001953125,7287.7001953125,7295.39990234375,7295.39990234375,1221676900
1945,2017-09-15,7295.39990234375,7295.39990234375,7196.60009765625,7215.5,7215.5,1416161300
1946,2017-09-18,7215.5,7257.5,7215.5,7253.2998046875,7253.2998046875,712298700
1947,2017-09-19,7253.2998046875,7285.7001953125,7243.60009765625,7275.2998046875,7275.2998046875,773526900
1948,2017-09-20,7275.2998046875,7289.89990234375,7249.60009765625,7272.0,7272.0,770407100
1949,2017-09-21,7272.0,7289.2001953125,7260.10009765625,7263.89990234375,7263.89990234375,786845200
1950,2017-09-22,7263.89990234375,7320.2998046875,7242.2001953125,7310.60009765625,7310.60009765625,625557800
1951,2017-09-25,7310.60009765625,7312.5,7272.5,7301.2998046875,7301.2998046875,584594700
1952,2017-09-26,7301.2998046875,7311.7998046875,7273.2998046875,7285.7001953125,7285.7001953125,686442500
1953,2017-09-27,7285.7001953125,7327.5,7285.7001953125,7313.5,7313.5,832249800
1954,2017-09-28,7313.5,7323.2998046875,7289.7998046875,7322.7998046875,7322.7998046875,725911000
1955,2017-09-29,7322.7998046875,7382.7001953125,7321.60009765625,7372.7998046875,7372.7998046875,728387400
1956,2017-10-02,7372.7998046875,7438.7998046875,7372.7001953125,7438.7998046875,7438.7998046875,864401100
1957,2017-10-03,7438.7998046875,7469.7998046875,7426.7001953125,7468.10009765625,7468.10009765625,697184200
1958,2017-10-04,7468.10009765625,7476.2998046875,7456.60009765625,7467.60009765625,7467.60009765625,916914900
1959,2017-10-05,7467.60009765625,7508.0,7464.39990234375,7508.0,7508.0,756132200
1960,2017-10-06,7508.0,7527.7001953125,7508.0,7522.89990234375,7522.89990234375,673882500
1961,2017-10-09,7522.89990234375,7523.7001953125,7493.7001953125,7507.89990234375,7507.89990234375,675841500
1962,2017-10-10,7507.89990234375,7543.89990234375,7504.60009765625,7538.2998046875,7538.2998046875,797063500
1963,2017-10-11,7538.2998046875,7550.2001953125,7519.60009765625,7533.7998046875,7533.7998046875,1212434400
1964,2017-10-12,7533.7998046875,7565.10009765625,7526.2998046875,7556.2001953125,7556.2001953125,701114100
1965,2017-10-13,7556.2001953125,7556.2001953125,7521.10009765625,7535.39990234375,7535.39990234375,666480800
1966,2017-10-16,7535.39990234375,7557.0,7526.7001953125,7527.0,7527.0,715914400
1967,2017-10-17,7527.0,7550.39990234375,7506.2998046875,7516.2001953125,7516.2001953125,1003303400
1968,2017-10-18,7516.2001953125,7555.2001953125,7516.2001953125,7542.89990234375,7542.89990234375,626374800
1969,2017-10-19,7542.89990234375,7542.89990234375,7485.39990234375,7523.0,7523.0,806162200
1970,2017-10-20,7523.0,7560.0,7517.10009765625,7523.2001953125,7523.2001953125,732296700
1971,2017-10-23,7523.2001953125,7542.0,7511.7998046875,7524.5,7524.5,548853900
1972,2017-10-24,7524.5,7535.2001953125,7508.5,7526.5,7526.5,657035000
1973,2017-10-25,7526.5,7528.5,7437.39990234375,7447.2001953125,7447.2001953125,894719200
1974,2017-10-26,7447.2001953125,7488.2998046875,7440.10009765625,7486.5,7486.5,988569400
1975,2017-10-27,7486.5,7520.7998046875,7485.2001953125,7505.0,7505.0,844552500
1976,2017-10-30,7505.0,7507.0,7478.39990234375,7487.7998046875,7487.7998046875,727471900
1977,2017-10-31,7487.7998046875,7516.89990234375,7484.0,7493.10009765625,7493.10009765625,708732700
1978,2017-11-01,7493.10009765625,7532.39990234375,7488.0,7488.0,7488.0,1172721000
1979,2017-11-02,7488.0,7562.2998046875,7478.89990234375,7555.2998046875,7555.2998046875,1002706700
1980,2017-11-03,7555.2998046875,7581.0,7541.89990234375,7560.39990234375,7560.39990234375,652248400
1981,2017-11-06,7560.39990234375,7572.89990234375,7544.2001953125,7562.2998046875,7562.2998046875,615052400
1982,2017-11-07,7562.2998046875,7582.89990234375,7507.7998046875,7513.10009765625,7513.10009765625,731355900
1983,2017-11-08,7513.10009765625,7534.5,7504.7998046875,7529.7001953125,7529.7001953125,784072500
1984,2017-11-09,7529.7001953125,7532.2001953125,7476.89990234375,7484.10009765625,7484.10009765625,834887900
1985,2017-11-10,7484.10009765625,7500.2998046875,7421.7001953125,7433.0,7433.0,673856600
1986,2017-11-13,7433.0,7469.2998046875,7403.0,7415.2001953125,7415.2001953125,745139300
1987,2017-11-14,7415.2001953125,7436.60009765625,7396.89990234375,7414.39990234375,7414.39990234375,1141147200
1988,2017-11-15,7414.39990234375,7415.10009765625,7357.10009765625,7372.60009765625,7372.60009765625,891890700
1989,2017-11-16,7372.60009765625,7393.2998046875,7368.10009765625,7386.89990234375,7386.89990234375,898881100
1990,2017-11-17,7386.89990234375,7406.5,7356.2001953125,7380.7001953125,7380.7001953125,710733600
1991,2017-11-20,7380.7001953125,7397.39990234375,7350.39990234375,7389.5,7389.5,716131100
1992,2017-11-21,7389.5,7422.2001953125,7367.89990234375,7411.2998046875,7411.2998046875,730690300
1993,2017-11-22,7411.2998046875,7460.89990234375,7410.39990234375,7419.0,7419.0,834065800
1994,2017-11-23,7419.0,7422.7001953125,7373.2998046875,7417.2001953125,7417.2001953125,560163700
1995,2017-11-24,7417.2001953125,7425.2001953125,7389.5,7409.60009765625,7409.60009765625,545037100
1996,2017-11-27,7409.60009765625,7438.39990234375,7383.89990234375,7383.89990234375,7383.89990234375,636742900
1997,2017-11-28,7383.89990234375,7469.60009765625,7374.0,7460.7001953125,7460.7001953125,917737600
1998,2017-11-29,7460.7001953125,7460.7001953125,7386.7001953125,7393.60009765625,7393.60009765625,1085338600
1999,2017-11-30,7393.60009765625,7416.2998046875,7326.7001953125,7326.7001953125,7326.7001953125,1338402400
2000,2017-12-01,7326.7001953125,7355.39990234375,7288.7001953125,7300.5,7300.5,839825500
2001,2017-12-04,7300.5,7369.7001953125,7300.5,7339.0,7339.0,745259400
2002,2017-12-05,7339.0,7373.89990234375,7326.60009765625,7327.5,7327.5,881831300
2003,2017-12-06,7327.5,7369.7001953125,7289.39990234375,7348.0,7348.0,672957500
2004,2017-12-07,7348.0,7371.7001953125,7314.60009765625,7320.7998046875,7320.7998046875,803178700
2005,2017-12-08,7320.7998046875,7412.2001953125,7314.2001953125,7394.0,7394.0,1004623500
2006,2017-12-11,7394.0,7458.39990234375,7393.60009765625,7453.5,7453.5,906705100
2007,2017-12-12,7453.5,7501.5,7448.2998046875,7500.39990234375,7500.39990234375,991599100
2008,2017-12-13,7500.39990234375,7510.7998046875,7492.60009765625,7496.5,7496.5,998682800
2009,2017-12-14,7496.5,7496.7001953125,7448.10009765625,7448.10009765625,7448.10009765625,948434600
2010,2017-12-15,7448.10009765625,7490.60009765625,7433.7998046875,7490.60009765625,7490.60009765625,1182118000
2011,2017-12-18,7490.60009765625,7544.2998046875,7490.60009765625,7537.0,7537.0,568259400
2012,2017-12-19,7537.0,7563.5,7534.10009765625,7544.10009765625,7544.10009765625,675779500
2013,2017-12-20,7544.10009765625,7550.60009765625,7511.5,7525.2001953125,7525.2001953125,659315600
2014,2017-12-21,7525.2001953125,7609.7001953125,7517.89990234375,7604.0,7604.0,621347000
2015,2017-12-22,7604.0,7614.39990234375,7585.5,7592.7001953125,7592.7001953125,243831300
2016,2017-12-27,7592.7001953125,7632.7001953125,7586.39990234375,7620.7001953125,7620.7001953125,458380900
2017,2017-12-28,7620.7001953125,7633.60009765625,7609.7998046875,7622.89990234375,7622.89990234375,311875400
2018,2017-12-29,7622.89990234375,7697.60009765625,7620.0,7687.7998046875,7687.7998046875,289238900
2019,2018-01-02,7687.7998046875,7691.2998046875,7624.10009765625,7648.10009765625,7648.10009765625,576251800
2020,2018-01-03,7648.10009765625,7689.89990234375,7640.5,7671.10009765625,7671.10009765625,571662800
2021,2018-01-04,7671.10009765625,7702.5,7671.10009765625,7695.89990234375,7695.89990234375,705864000
2022,2018-01-05,7695.89990234375,7727.7001953125,7689.7998046875,7724.2001953125,7724.2001953125,636035700
2023,2018-01-08,7724.2001953125,7733.39990234375,7691.7998046875,7696.5,7696.5,635135400
2024,2018-01-09,7696.5,7733.10009765625,7696.5,7731.0,7731.0,709674500
2025,2018-01-10,7731.0,7756.10009765625,7716.2001953125,7748.5,7748.5,861758600
2026,2018-01-11,7748.5,7769.0,7734.60009765625,7762.89990234375,7762.89990234375,982791800
2027,2018-01-12,7762.89990234375,7792.60009765625,7752.60009765625,7778.60009765625,7778.60009765625,1133867000
2028,2018-01-15,7778.60009765625,7783.60009765625,7763.39990234375,7769.10009765625,7769.10009765625,551904700
2029,2018-01-16,7769.10009765625,7791.7998046875,7740.60009765625,7755.89990234375,7755.89990234375,824367900
2030,2018-01-17,7755.89990234375,7755.89990234375,7711.10009765625,7725.39990234375,7725.39990234375,822508200
2031,2018-01-18,7725.39990234375,7739.5,7683.7001953125,7701.0,7701.0,765527900
2032,2018-01-19,7701.0,7731.7998046875,7694.7001953125,7730.7998046875,7730.7998046875,795594100
2033,2018-01-22,7730.7998046875,7739.39990234375,7703.7001953125,7715.39990234375,7715.39990234375,730171300
2034,2018-01-23,7715.39990234375,7745.2001953125,7710.0,7731.7998046875,7731.7998046875,742420200
2035,2018-01-24,7731.7998046875,7732.0,7643.39990234375,7643.39990234375,7643.39990234375,746643300
2036,2018-01-25,7643.39990234375,7662.39990234375,7608.5,7615.7998046875,7615.7998046875,713251600
2037,2018-01-26,7615.7998046875,7667.39990234375,7615.7998046875,7665.5,7665.5,713831300
2038,2018-01-29,7665.5,7689.2001953125,7663.89990234375,7671.5,7671.5,612924000
2039,2018-01-30,7671.5,7671.7001953125,7587.10009765625,7588.0,7588.0,798999000
2040,2018-01-31,7588.0,7599.0,7521.7998046875,7533.60009765625,7533.60009765625,880751700
2041,2018-02-01,7533.60009765625,7554.7001953125,7476.5,7490.39990234375,7490.39990234375,872509100
2042,2018-02-02,7490.39990234375,7494.7998046875,7432.2998046875,7443.39990234375,7443.39990234375,871574000
2043,2018-02-05,7443.39990234375,7443.39990234375,7334.7998046875,7335.0,7335.0,888994600
2044,2018-02-06,7335.0,7335.0,7079.39990234375,7141.39990234375,7141.39990234375,1354591000
2045,2018-02-07,7141.39990234375,7311.5,7141.39990234375,7279.39990234375,7279.39990234375,1027400300
2046,2018-02-08,7279.39990234375,7279.39990234375,7161.2998046875,7170.7001953125,7170.7001953125,973611300
2047,2018-02-09,7170.7001953125,7170.7001953125,7073.0,7092.39990234375,7092.39990234375,927291900
2048,2018-02-12,7092.39990234375,7199.89990234375,7092.39990234375,7177.10009765625,7177.10009765625,718740600
2049,2018-02-13,7177.10009765625,7203.0,7165.7998046875,7168.0,7168.0,718988800
2050,2018-02-14,7168.0,7243.2001953125,7145.7001953125,7214.0,7214.0,940537000
2051,2018-02-15,7214.0,7268.0,7206.7001953125,7234.7998046875,7234.7998046875,747830200
2052,2018-02-16,7234.7998046875,7308.0,7234.7998046875,7294.7001953125,7294.7001953125,651756200
2053,2018-02-19,7294.7001953125,7306.2001953125,7240.0,7247.7001953125,7247.7001953125,511199000
2054,2018-02-20,7247.7001953125,7264.7998046875,7202.10009765625,7246.7998046875,7246.7998046875,679057900
2055,2018-02-21,7246.7998046875,7291.7998046875,7220.60009765625,7281.60009765625,7281.60009765625,902872700
2056,2018-02-22,7281.60009765625,7281.60009765625,7187.7998046875,7252.39990234375,7252.39990234375,926221400
2057,2018-02-23,7252.39990234375,7262.10009765625,7220.7998046875,7244.39990234375,7244.39990234375,674864300
2058,2018-02-26,7244.39990234375,7313.0,7244.2998046875,7289.60009765625,7289.60009765625,585774600
2059,2018-02-27,7289.60009765625,7326.0,7272.89990234375,7282.5,7282.5,718147000
2060,2018-02-28,7282.5,7293.39990234375,7231.89990234375,7231.89990234375,7231.89990234375,919954800
2061,2018-03-01,7231.89990234375,7231.89990234375,7153.39990234375,7175.60009765625,7175.60009765625,859756500
2062,2018-03-02,7175.60009765625,7175.60009765625,7063.39990234375,7069.89990234375,7069.89990234375,910442200
2063,2018-03-05,7069.89990234375,7119.2001953125,7062.10009765625,7116.0,7116.0,941867700
2064,2018-03-06,7116.0,7197.7998046875,7115.60009765625,7146.7998046875,7146.7998046875,786141900
2065,2018-03-07,7146.7998046875,7180.7001953125,7109.60009765625,7157.7998046875,7157.7998046875,862383600
2066,2018-03-08,7157.7998046875,7212.10009765625,7145.7001953125,7203.2001953125,7203.2001953125,712676800
2067,2018-03-09,7203.2001953125,7225.2998046875,7189.7001953125,7224.5,7224.5,651119000
2068,2018-03-12,7224.5,7254.89990234375,7198.2001953125,7214.7998046875,7214.7998046875,613077900
2069,2018-03-13,7214.7998046875,7224.10009765625,7125.60009765625,7138.7998046875,7138.7998046875,766738500
2070,2018-03-14,7138.7998046875,7176.5,7122.7998046875,7132.7001953125,7132.7001953125,752181500
2071,2018-03-15,7132.7001953125,7162.60009765625,7127.10009765625,7139.7998046875,7139.7998046875,808062300
2072,2018-03-16,7139.7998046875,7187.2998046875,7131.2998046875,7164.10009765625,7164.10009765625,1380663300
2073,2018-03-19,7164.10009765625,7164.2001953125,7034.89990234375,7042.89990234375,7042.89990234375,728214400
2074,2018-03-20,7042.89990234375,7081.5,7042.60009765625,7061.2998046875,7061.2998046875,742142200
2075,2018-03-21,7061.2998046875,7065.7001953125,7016.7998046875,7039.0,7039.0,762202300
2076,2018-03-22,7039.0,7039.0,6914.5,6952.60009765625,6952.60009765625,861231600
2077,2018-03-23,6952.60009765625,6952.7998046875,6877.0,6921.89990234375,6921.89990234375,879273700
2078,2018-03-26,6921.89990234375,6958.5,6866.89990234375,6888.7001953125,6888.7001953125,765318100
2079,2018-03-27,6888.7001953125,7042.39990234375,6888.7001953125,7000.10009765625,7000.10009765625,690975500
2080,2018-03-28,7000.10009765625,7044.7001953125,6923.2998046875,7044.7001953125,7044.7001953125,763193100
2081,2018-03-29,7044.7001953125,7109.89990234375,7042.7001953125,7056.60009765625,7056.60009765625,876227900
2082,2018-04-03,7056.60009765625,7065.0,6996.7998046875,7030.5,7030.5,790532700
2083,2018-04-04,7030.5,7046.2998046875,6971.7998046875,7034.0,7034.0,794337900
2084,2018-04-05,7034.0,7199.5,7034.0,7199.5,7199.5,794899100
2085,2018-04-06,7199.5,7214.0,7163.10009765625,7183.60009765625,7183.60009765625,656250500
2086,2018-04-09,7183.60009765625,7209.7001953125,7145.60009765625,7194.7998046875,7194.7998046875,671088200
2087,2018-04-10,7194.7998046875,7266.7998046875,7194.7998046875,7266.7998046875,7266.7998046875,755081700
2088,2018-04-11,7266.7998046875,7270.2998046875,7243.2998046875,7257.10009765625,7257.10009765625,766200800
2089,2018-04-12,7257.10009765625,7266.60009765625,7240.7998046875,7258.2998046875,7258.2998046875,666773400
2090,2018-04-13,7258.2998046875,7275.0,7249.10009765625,7264.60009765625,7264.60009765625,662868400
2091,2018-04-16,7264.60009765625,7265.7998046875,7195.5,7198.2001953125,7198.2001953125,862881700
2092,2018-04-17,7198.2001953125,7240.39990234375,7189.89990234375,7226.10009765625,7226.10009765625,714046100
2093,2018-04-18,7226.10009765625,7325.60009765625,7226.10009765625,7317.2998046875,7317.2998046875,877056200
2094,2018-04-19,7317.2998046875,7340.7001953125,7309.39990234375,7328.89990234375,7328.89990234375,788416300
2095,2018-04-20,7328.89990234375,7368.2001953125,7323.2998046875,7368.2001953125,7368.2001953125,769512800
2096,2018-04-23,7368.2001953125,7404.10009765625,7359.7001953125,7398.89990234375,7398.89990234375,777571800
2097,2018-04-24,7398.89990234375,7439.60009765625,7397.2998046875,7425.39990234375,7425.39990234375,836399400
2098,2018-04-25,7425.39990234375,7427.10009765625,7334.60009765625,7379.2998046875,7379.2998046875,879795200
2099,2018-04-26,7379.2998046875,7421.39990234375,7355.0,7421.39990234375,7421.39990234375,814899700
2100,2018-04-27,7421.39990234375,7507.10009765625,7421.2998046875,7502.2001953125,7502.2001953125,750485000
2101,2018-04-30,7502.2001953125,7546.2001953125,7497.10009765625,7509.2998046875,7509.2998046875,991178200
2102,2018-05-01,7509.2998046875,7549.10009765625,7506.60009765625,7520.39990234375,7520.39990234375,567569600
2103,2018-05-02,7520.39990234375,7573.0,7519.60009765625,7543.2001953125,7543.2001953125,829699300
2104,2018-05-03,7543.2001953125,7555.2001953125,7492.39990234375,7502.7001953125,7502.7001953125,723643100
2105,2018-05-04,7502.7001953125,7570.2001953125,7502.7001953125,7567.10009765625,7567.10009765625,880646600
2106,2018-05-08,7567.10009765625,7598.5,7550.39990234375,7565.7998046875,7565.7998046875,876829900
2107,2018-05-09,7565.7998046875,7662.5,7565.7998046875,7662.5,7662.5,891351200
2108,2018-05-10,7662.5,7706.89990234375,7631.60009765625,7701.0,7701.0,878774100
2109,2018-05-11,7701.0,7728.89990234375,7691.7001953125,7724.60009765625,7724.60009765625,731924200
2110,2018-05-14,7724.60009765625,7728.0,7688.60009765625,7711.0,7711.0,749899600
2111,2018-05-15,7711.0,7752.0,7687.5,7723.0,7723.0,1027698700
2112,2018-05-16,7723.0,7745.5,7717.7998046875,7734.2001953125,7734.2001953125,933498300
2113,2018-05-17,7734.2001953125,7788.2001953125,7713.89990234375,7788.0,7788.0,781296600
2114,2018-05-18,7788.0,7791.39990234375,7753.2998046875,7778.7998046875,7778.7998046875,899946200
2115,2018-05-21,7778.7998046875,7868.10009765625,7778.10009765625,7859.2001953125,7859.2001953125,691927400
2116,2018-05-22,7859.2001953125,7903.5,7854.60009765625,7877.5,7877.5,807636300
2117,2018-05-23,7877.5,7877.5,7765.2998046875,7788.39990234375,7788.39990234375,918822700
2118,2018-05-24,7788.39990234375,7803.5,7716.7001953125,7716.7001953125,7716.7001953125,890463600
2119,2018-05-25,7716.7001953125,7753.2998046875,7703.2998046875,7730.2998046875,7730.2998046875,844360200
2120,2018-05-29,7730.2998046875,7730.2998046875,7610.7001953125,7632.60009765625,7632.60009765625,1288493000
2121,2018-05-30,7632.60009765625,7689.60009765625,7618.10009765625,7689.60009765625,7689.60009765625,923820700
2122,2018-05-31,7689.60009765625,7727.5,7651.10009765625,7678.2001953125,7678.2001953125,1549063100
2123,2018-06-01,7678.2001953125,7746.7001953125,7678.2001953125,7701.7998046875,7701.7998046875,783469400
2124,2018-06-04,7701.7998046875,7772.10009765625,7701.7001953125,7741.2998046875,7741.2998046875,722966000
2125,2018-06-05,7741.2998046875,7744.5,7686.60009765625,7686.7998046875,7686.7998046875,933666200
2126,2018-06-06,7686.7998046875,7730.5,7671.60009765625,7712.39990234375,7712.39990234375,884617800
2127,2018-06-07,7712.39990234375,7756.7001953125,7698.2001953125,7704.39990234375,7704.39990234375,1056744900
2128,2018-06-08,7704.39990234375,7714.2998046875,7637.5,7681.10009765625,7681.10009765625,755489900
2129,2018-06-11,7681.10009765625,7756.0,7681.10009765625,7737.39990234375,7737.39990234375,736070400
2130,2018-06-12,7737.39990234375,7762.7998046875,7701.2998046875,7703.7998046875,7703.7998046875,773837800
2131,2018-06-13,7703.7998046875,7746.7001953125,7677.2001953125,7703.7001953125,7703.7001953125,852427100
2132,2018-06-14,7703.7001953125,7793.5,7650.2001953125,7765.7998046875,7765.7998046875,1119081700
2133,2018-06-15,7765.7998046875,7781.0,7633.89990234375,7633.89990234375,7633.89990234375,1711560200
2134,2018-06-18,7633.89990234375,7645.5,7601.60009765625,7631.2998046875,7631.2998046875,664167900
2135,2018-06-19,7631.2998046875,7631.2998046875,7548.7998046875,7603.89990234375,7603.89990234375,897872000
2136,2018-06-20,7603.89990234375,7705.2001953125,7603.89990234375,7627.39990234375,7627.39990234375,844000100
2137,2018-06-21,7627.39990234375,7670.7998046875,7548.10009765625,7556.39990234375,7556.39990234375,777562300
2138,2018-06-22,7556.39990234375,7689.39990234375,7556.2001953125,7682.2998046875,7682.2998046875,716273100
2139,2018-06-25,7682.2998046875,7682.2998046875,7508.2998046875,7509.7998046875,7509.7998046875,791358000
2140,2018-06-26,7509.7998046875,7564.10009765625,7509.7998046875,7537.89990234375,7537.89990234375,1088107300
2141,2018-06-27,7537.89990234375,7633.89990234375,7512.0,7621.7001953125,7621.7001953125,1643638600
2142,2018-06-28,7621.7001953125,7632.2001953125,7576.0,7615.60009765625,7615.60009765625,790762300
2143,2018-06-29,7615.60009765625,7706.60009765625,7615.60009765625,7636.89990234375,7636.89990234375,898931000
2144,2018-07-02,7636.89990234375,7636.89990234375,7540.7001953125,7547.89990234375,7547.89990234375,778437000
2145,2018-07-03,7547.89990234375,7632.10009765625,7545.0,7593.2998046875,7593.2998046875,1015952400
2146,2018-07-04,7593.2998046875,7593.2998046875,7560.7998046875,7573.10009765625,7573.10009765625,574163100
2147,2018-07-05,7573.10009765625,7624.7998046875,7572.7001953125,7603.2001953125,7603.2001953125,614456600
2148,2018-07-06,7603.2001953125,7631.2001953125,7569.7001953125,7617.7001953125,7617.7001953125,663475300
2149,2018-07-09,7617.7001953125,7697.5,7617.7001953125,7688.0,7688.0,676761100
2150,2018-07-10,7688.0,7715.10009765625,7677.10009765625,7692.0,7692.0,701511200
2151,2018-07-11,7692.0,7692.0,7578.2001953125,7592.0,7592.0,793208100
2152,2018-07-12,7592.0,7663.0,7592.0,7651.2998046875,7651.2998046875,746183900
2153,2018-07-13,7651.2998046875,7716.2001953125,7651.2998046875,7661.89990234375,7661.89990234375,574401200
2154,2018-07-16,7661.89990234375,7667.7001953125,7565.0,7600.5,7600.5,591161000
2155,2018-07-17,7600.5,7641.10009765625,7581.7998046875,7626.2998046875,7626.2998046875,724367500
2156,2018-07-18,7626.2998046875,7685.7001953125,7625.7998046875,7676.2998046875,7676.2998046875,651377100
2157,2018-07-19,7676.2998046875,7702.89990234375,7660.0,7684.0,7684.0,695398600
2158,2018-07-20,7684.0,7705.7998046875,7631.7001953125,7678.7998046875,7678.7998046875,685061200
2159,2018-07-23,7678.7998046875,7678.7998046875,7621.7998046875,7655.7998046875,7655.7998046875,573514400
2160,2018-07-24,7655.7998046875,7740.60009765625,7648.60009765625,7709.10009765625,7709.10009765625,852532800
2161,2018-07-25,7709.10009765625,7710.2998046875,7640.60009765625,7658.2998046875,7658.2998046875,677528100
2162,2018-07-26,7658.2998046875,7684.7001953125,7640.89990234375,7663.2001953125,7663.2001953125,588851200
2163,2018-07-27,7663.2001953125,7717.2001953125,7663.2001953125,7701.2998046875,7701.2998046875,765238000
2164,2018-07-30,7701.2998046875,7718.10009765625,7659.89990234375,7700.89990234375,7700.89990234375,732990700
2165,2018-07-31,7700.89990234375,7782.89990234375,7695.7998046875,7748.7998046875,7748.7998046875,915075400
2166,2018-08-01,7748.7998046875,7751.10009765625,7634.7001953125,7652.89990234375,7652.89990234375,975009600
2167,2018-08-02,7652.89990234375,7652.89990234375,7549.2998046875,7575.89990234375,7575.89990234375,1006803400
2168,2018-08-03,7575.89990234375,7665.2001953125,7575.89990234375,7659.10009765625,7659.10009765625,649947700
2169,2018-08-06,7659.10009765625,7681.89990234375,7636.60009765625,7663.7998046875,7663.7998046875,813731500
2170,2018-08-07,7663.7998046875,7752.10009765625,7663.2001953125,7718.5,7718.5,675716300
2171,2018-08-08,7718.5,7790.2001953125,7707.2998046875,7776.7001953125,7776.7001953125,604063500
2172,2018-08-09,7776.7001953125,7776.7998046875,7714.5,7741.7998046875,7741.7998046875,565689200
2173,2018-08-10,7741.7998046875,7741.7998046875,7657.7001953125,7667.0,7667.0,664153400
2174,2018-08-13,7667.0,7667.2998046875,7614.5,7642.5,7642.5,595242100
2175,2018-08-14,7642.5,7665.2001953125,7599.7001953125,7611.60009765625,7611.60009765625,763645300
2176,2018-08-15,7611.60009765625,7632.10009765625,7477.10009765625,7497.89990234375,7497.89990234375,967014400
2177,2018-08-16,7497.89990234375,7565.2001953125,7497.89990234375,7556.39990234375,7556.39990234375,771423800
2178,2018-08-17,7556.39990234375,7577.7001953125,7514.2998046875,7558.60009765625,7558.60009765625,602739600
2179,2018-08-20,7558.60009765625,7616.2001953125,7558.60009765625,7591.2998046875,7591.2998046875,559541000
2180,2018-08-21,7591.2998046875,7601.7001953125,7557.2998046875,7565.7001953125,7565.7001953125,543548500
2181,2018-08-22,7565.7001953125,7607.2001953125,7531.2001953125,7574.2001953125,7574.2001953125,611259200
2182,2018-08-23,7574.2001953125,7602.10009765625,7560.89990234375,7563.2001953125,7563.2001953125,574932100
2183,2018-08-24,7563.2001953125,7587.2001953125,7557.7001953125,7577.5,7577.5,507869800
2184,2018-08-28,7577.5,7636.7001953125,7577.5,7617.2001953125,7617.2001953125,585715100
2185,2018-08-29,7617.2001953125,7635.7001953125,7545.10009765625,7563.2001953125,7563.2001953125,688677800
2186,2018-08-30,7563.2001953125,7563.2001953125,7497.5,7516.0,7516.0,623166000
2187,2018-08-31,7516.0,7516.5,7428.7001953125,7432.39990234375,7432.39990234375,812932000
2188,2018-09-03,7432.39990234375,7516.10009765625,7432.2001953125,7504.60009765625,7504.60009765625,455166900
2189,2018-09-04,7504.60009765625,7535.10009765625,7437.7001953125,7457.89990234375,7457.89990234375,652803100
2190,2018-09-05,7457.89990234375,7457.89990234375,7358.0,7383.2998046875,7383.2998046875,769494800
2191,2018-09-06,7383.2998046875,7397.7001953125,7313.10009765625,7319.0,7319.0,723693100
2192,2018-09-07,7319.0,7328.2998046875,7227.10009765625,7277.7001953125,7277.7001953125,863004900
2193,2018-09-10,7277.7001953125,7307.89990234375,7256.5,7279.2998046875,7279.2998046875,696321800
2194,2018-09-11,7279.2998046875,7280.5,7220.5,7273.5,7273.5,644115800
2195,2018-09-12,7273.5,7325.2998046875,7250.7998046875,7313.39990234375,7313.39990234375,677165600
2196,2018-09-13,7313.39990234375,7319.60009765625,7275.10009765625,7281.60009765625,7281.60009765625,660719700
2197,2018-09-14,7281.60009765625,7323.7998046875,7281.60009765625,7304.0,7304.0,577288900
2198,2018-09-17,7304.0,7318.7998046875,7267.7998046875,7302.10009765625,7302.10009765625,620997300
2199,2018-09-18,7302.10009765625,7320.10009765625,7282.0,7300.2001953125,7300.2001953125,700366200
2200,2018-09-19,7300.2001953125,7346.10009765625,7279.89990234375,7331.10009765625,7331.10009765625,762448100
2201,2018-09-20,7331.10009765625,7368.39990234375,7324.0,7367.2998046875,7367.2998046875,864910500
2202,2018-09-21,7367.2998046875,7495.2998046875,7367.2998046875,7490.2001953125,7490.2001953125,1504423700
